,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,EDUCATION,MARITAL_STATUS,GEN_INDUSTRY,GEN_TITLE,ORG_TP_STATE,ORG_TP_FCAPITAL,JOB_DIR,FAMILY_INCOME,PERSONAL_INCOME,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,TP_PROVINCE,REGION_NM,REG_FACT_FL,FACT_POST_FL,REG_POST_FL,REG_FACT_POST_FL,REG_FACT_POST_TP_FL,FL_PRESENCE_FL,OWN_AUTO,AUTO_RUS_FL,HS_PRESENCE_FL,COT_PRESENCE_FL,GAR_PRESENCE_FL,LAND_PRESENCE_FL,CREDIT,TERM,FST_PAYMENT,GPF_DOCUMENT_FL,FACT_LIVING_TERM,WORK_TIME,FACT_PHONE_FL,REG_PHONE_FL,GEN_PHONE_FL,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,LOAN_NUM_PAYM,LOAN_DLQ_NUM,LOAN_MAX_DLQ,LOAN_AVG_DLQ_AMT,LOAN_MAX_DLQ_AMT,PREVIOUS_CARD_NUM_UTILIZED,AGE_CATEGORY,WITHOUT_DELAY,REG_ADDRESS_PROVINCE_FREQ,FACT_ADDRESS_PROVINCE_FREQ,SOLVENCY
11183,0,59,0,1,0,4,2,1,3,7,9,2,0,0,0,13500.0,28,28,28,27,0,0,0,0,0,0,1,0,0,0,0,0,0,19900.0,12,6000.0,0,516,48.0,1,0,0,1,1,1,0,0,0.0,0.0,0.0,2,1,188,188,8.14070351758794
11184,0,49,0,0,0,3,0,3,3,20,1,2,0,1,0,15000.0,40,40,40,38,2,1,0,1,1,0,0,0,0,0,0,0,1,3540.0,6,0.0,0,240,276.0,0,0,0,2,1,12,2,1,700.0,700.0,0.0,0,0,426,426,25.423728813559322
11185,0,48,0,1,0,0,2,3,0,2,2,2,0,1,0,8000.0,8,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,22789.0,4,0.0,1,180,360.0,1,0,0,2,2,16,1,1,1040.0,1040.0,0.0,0,0,674,674,1.4041862301987802
11186,0,23,0,0,1,4,2,1,0,7,0,2,0,1,0,10000.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,4710.0,5,600.0,0,8,34.0,1,0,0,3,3,18,0,0,0.0,0.0,0.0,3,1,253,250,10.615711252653927
11187,0,35,0,0,0,3,0,1,3,4,1,2,0,1,3,10000.0,6,6,6,6,1,0,0,0,0,0,0,0,0,1,0,0,1,9855.0,9,1095.0,0,96,168.0,0,0,0,2,2,19,0,0,0.0,0.0,0.0,1,1,331,332,9.132420091324201
11188,0,49,0,0,1,0,1,1,0,7,1,0,0,0,1,30000.0,30,30,30,29,0,0,0,0,0,0,0,1,1,1,0,0,0,19700.0,10,15000.0,1,51,192.0,1,0,0,4,3,33,0,0,0.0,0.0,0.0,0,1,331,324,15.228426395939087
11189,0,52,0,0,1,4,2,0,0,9,1,0,0,1,1,15000.0,43,43,43,41,9,0,0,0,0,0,0,0,0,0,0,0,0,11938.0,12,5814.0,0,240,36.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,2,1,264,266,15.077902496230523
11190,1,41,0,0,1,0,1,1,0,7,1,0,0,1,0,20000.0,29,29,29,28,7,0,0,0,0,0,0,1,1,1,0,0,0,13180.0,3,8000.0,1,216,144.0,1,0,0,2,2,6,0,0,0.0,0.0,0.0,0,1,287,286,4.552352048558422
11191,0,24,0,0,0,4,2,0,3,15,1,0,0,1,1,14000.0,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,16833.0,10,1900.0,1,104,7.0,0,0,0,1,1,10,0,0,0.0,0.0,0.0,3,1,292,292,8.316996376165864
11192,0,39,0,0,1,4,2,3,0,6,1,2,0,1,1,10000.0,13,13,13,13,2,0,0,0,0,0,1,1,1,0,0,0,0,26510.0,6,3000.0,1,4,4.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,1,1,239,237,2.263296869105998
11193,0,22,0,0,0,4,2,0,3,6,0,2,0,0,0,7700.0,62,64,64,60,9,1,0,1,1,0,0,0,0,1,0,1,1,41990.0,8,5000.0,0,12,7.0,1,1,0,1,1,8,0,0,0.0,0.0,0.0,3,1,107,103,1.4670159561800429
11194,1,28,0,0,0,0,1,0,0,2,1,2,0,1,0,5000.0,29,29,29,28,7,1,1,0,1,0,0,0,0,0,0,0,0,3850.0,6,430.0,0,70,96.0,0,0,0,2,2,11,0,0,0.0,0.0,0.0,3,1,287,286,7.792207792207793
11195,0,53,0,0,1,1,0,3,0,7,2,0,0,1,0,11000.0,24,24,24,24,3,0,0,0,0,0,0,0,0,0,0,0,0,14580.0,3,15000.0,0,264,360.0,1,0,0,2,2,15,0,0,0.0,0.0,0.0,2,1,252,249,2.263374485596708
11196,1,33,0,0,0,3,2,0,3,0,0,0,0,1,0,8000.0,52,51,51,48,3,0,0,0,0,0,1,0,0,0,0,0,0,7140.0,6,1260.0,0,300,12.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,1,1,159,159,6.722689075630252
11197,0,35,0,0,0,3,0,0,0,21,1,0,0,0,0,8000.0,5,5,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,3000.0,3,2770.0,0,31,180.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,1,1,292,292,8.0
11198,0,32,0,0,1,3,0,0,0,11,1,0,0,1,1,35000.0,40,40,40,38,2,0,0,0,0,0,0,0,0,0,0,0,0,4170.0,3,470.0,1,24,108.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,1,1,426,426,25.179856115107913
11199,0,32,0,0,1,3,0,1,0,11,4,0,0,1,1,25000.0,46,55,55,51,8,0,0,0,0,0,1,1,1,0,0,0,0,18990.0,10,3000.0,0,24,144.0,0,0,0,2,1,12,0,0,0.0,0.0,0.0,1,1,257,255,13.164823591363875
11200,0,42,0,0,1,3,1,0,0,7,1,0,0,1,1,30000.0,47,46,46,44,5,1,1,0,1,0,0,0,0,0,0,0,0,4020.0,3,3280.0,1,36,252.0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0,1,416,415,22.388059701492537
11201,0,24,0,0,0,3,0,0,3,6,0,2,0,1,1,25000.0,24,24,24,24,3,0,0,0,0,0,1,0,0,0,0,0,0,15990.0,3,10000.0,0,58,20.0,0,0,0,1,1,3,1,1,5870.0,5870.0,0.0,3,0,252,249,4.690431519699812
11202,0,38,0,0,0,4,2,1,0,0,1,2,0,1,0,15000.0,44,44,44,42,1,0,0,0,0,0,0,1,1,1,0,0,0,18360.0,6,2040.0,1,60,36.0,1,0,0,3,3,26,0,0,0.0,0.0,0.0,1,1,131,129,4.901960784313726
11203,0,27,0,0,1,3,0,3,0,6,1,2,0,1,0,12000.0,19,19,19,19,6,0,0,0,0,0,0,0,0,0,0,0,0,20928.0,6,2330.0,0,2,12.0,0,0,0,3,2,13,1,1,1280.0,1280.0,0.0,3,0,292,292,3.4403669724770642
11204,0,37,0,0,0,0,1,3,0,19,1,2,0,1,1,10500.0,60,62,62,58,2,1,0,1,1,0,1,0,0,0,0,0,0,4560.0,3,1140.0,0,72,84.0,0,0,0,3,2,17,2,1,2701.5,3040.0,0.0,1,0,196,195,6.907894736842105
11205,0,25,0,0,1,3,0,3,0,20,1,2,0,1,1,10000.0,30,30,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20160.0,6,5000.0,1,14,24.0,0,0,0,1,1,6,0,0,0.0,0.0,0.0,3,1,331,324,2.9761904761904763
11206,0,43,0,0,0,3,2,1,0,11,4,4,0,1,1,14000.0,24,24,24,24,3,0,0,0,0,0,0,0,0,0,0,0,0,7590.0,12,3300.0,0,252,28.0,1,0,0,1,1,12,0,0,0.0,0.0,0.0,0,1,252,249,22.134387351778656
11207,0,33,0,0,0,3,0,0,2,0,9,0,0,1,1,18000.0,51,50,50,47,3,1,0,1,1,0,0,0,0,1,0,0,0,24519.0,3,7000.0,1,24,24.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,1,1,217,213,2.2023736693992415
11208,0,34,0,0,0,0,1,1,0,6,1,2,0,1,0,8000.0,65,67,67,63,4,0,0,0,0,0,1,0,0,0,0,0,0,21990.0,12,5500.0,1,30,84.0,1,0,0,2,2,15,0,0,0.0,0.0,0.0,1,1,152,153,4.365620736698499
11209,0,43,0,0,0,3,2,0,0,17,1,0,0,1,1,10000.0,51,50,50,47,3,0,0,0,0,0,0,1,1,0,0,0,0,14999.0,6,5000.0,0,24,3.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,0,1,217,213,4.00026668444563
11210,0,28,0,0,0,0,1,0,0,0,0,1,0,1,0,8000.0,40,40,40,38,2,0,0,0,0,0,0,0,0,0,0,0,0,6269.0,3,1106.0,1,84,3.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,3,1,426,426,3.828361780188228
11211,0,37,0,0,1,0,1,0,0,15,0,0,0,0,0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13686.0,6,2000.0,1,3,180.0,0,0,0,2,2,8,0,0,0.0,0.0,0.0,1,1,253,250,6.137658921525647
11212,0,49,0,0,0,1,2,1,0,0,7,1,0,1,1,20000.0,3,3,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,51750.0,10,10000.0,0,147,156.0,0,0,0,2,2,19,0,0,0.0,0.0,1.0,0,1,407,404,3.864734299516908
11213,0,47,0,0,0,3,0,1,3,20,1,2,0,1,0,12000.0,40,40,40,38,2,0,0,0,0,0,0,0,0,0,0,0,0,27170.0,12,3100.0,1,132,300.0,1,0,0,2,2,15,1,1,2900.0,2900.0,0.0,0,0,426,426,5.299963194700037
11214,0,53,0,0,0,4,2,1,0,0,4,0,0,1,1,10000.0,24,24,24,24,3,0,0,0,0,0,0,0,0,1,0,0,0,27000.0,10,3200.0,0,187,24.0,1,0,0,3,2,19,1,1,1002.22,1002.22,0.0,2,0,252,249,3.7037037037037037
11215,0,30,0,0,1,4,2,1,2,4,1,2,0,1,0,17000.0,40,40,40,38,2,1,0,1,1,0,0,0,0,0,0,0,0,10450.0,6,5000.0,1,72,132.0,0,0,0,3,3,28,5,1,605.496,890.0,1.0,3,0,426,426,9.760765550239235
11216,0,26,0,0,0,4,2,3,0,14,1,2,0,1,1,15000.0,47,46,46,44,5,1,1,0,1,0,0,0,0,0,0,0,0,19977.0,3,16293.0,1,96,6.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,3,1,416,415,2.2525904790509084
11217,0,30,0,0,1,4,2,3,3,1,0,2,0,2,1,33000.0,13,13,13,13,2,0,0,0,0,0,1,0,0,0,0,0,0,22500.0,6,4000.0,1,96,60.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,3,1,239,237,8.8
11218,1,39,0,0,0,0,1,0,0,19,1,2,0,1,1,9000.0,52,51,51,48,3,0,0,0,0,0,1,0,0,0,0,0,0,13350.0,8,2000.0,0,463,72.0,1,0,0,2,1,17,0,0,0.0,0.0,0.0,1,1,159,159,5.393258426966292
11219,0,26,0,0,0,3,0,3,2,9,1,0,0,6,0,15000.0,46,55,55,51,8,0,0,0,0,0,1,0,0,0,0,0,0,6100.0,9,1525.0,0,5,6.0,0,0,0,1,1,9,0,0,0.0,0.0,0.0,3,1,257,255,22.131147540983605
11220,0,41,0,0,0,0,1,1,0,20,1,2,0,1,0,10000.0,5,5,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,4580.0,6,600.0,0,168,96.0,1,0,0,3,2,15,2,1,553.0,553.0,0.0,0,0,292,292,13.100436681222707
11221,1,35,0,0,1,0,1,4,0,0,1,0,0,1,2,50000.0,15,15,15,15,5,0,0,0,0,0,0,1,0,0,0,0,0,15440.0,12,1800.0,1,64,64.0,1,0,0,1,1,12,0,0,0.0,0.0,0.0,1,1,91,91,38.860103626943
11222,0,37,0,0,1,4,2,1,2,0,1,0,0,1,1,20000.0,49,1,48,1,1,1,1,0,1,1,0,0,0,0,0,0,0,12541.0,6,1500.0,1,7,50.0,0,0,0,2,1,11,0,0,0.0,0.0,0.0,1,1,177,127,9.568614942987004
11223,0,31,0,0,0,0,1,1,3,10,1,0,0,0,0,17000.0,8,8,8,8,1,1,1,0,1,0,0,0,0,0,0,0,0,20179.3,10,2300.0,0,48,36.0,1,0,0,2,1,15,0,0,0.0,0.0,0.0,1,1,674,674,8.424474585342406
11224,0,39,0,0,0,0,0,1,0,7,1,0,0,1,0,8000.0,38,38,38,36,3,0,0,0,0,0,1,0,0,0,0,0,0,4020.0,6,700.0,0,264,108.0,1,0,0,3,2,22,0,0,0.0,0.0,0.0,1,1,144,141,11.940298507462687
11225,0,58,0,1,0,3,2,1,0,20,3,2,0,1,0,15000.0,54,54,54,50,3,0,0,0,0,0,1,0,0,0,0,0,0,13825.0,6,13000.0,0,288,463.0,1,0,0,4,4,28,0,0,0.0,0.0,0.0,2,1,177,174,6.50994575045208
11226,0,52,0,0,0,0,2,1,0,20,1,2,0,1,0,10000.0,13,13,13,13,2,0,0,0,0,0,0,1,1,1,0,0,0,29700.0,10,1000.0,0,297,240.0,1,0,0,2,2,20,0,0,0.0,0.0,0.0,2,1,239,237,3.367003367003367
11227,0,36,0,0,1,3,0,1,0,18,2,0,0,1,1,15000.0,50,49,49,46,4,1,0,1,1,0,0,1,1,0,0,0,0,11550.0,6,14760.0,1,132,48.0,1,0,0,2,2,8,0,0,0.0,0.0,0.0,1,1,143,141,7.792207792207792
11228,0,29,0,0,0,3,0,3,3,20,1,2,0,1,0,14000.0,26,26,26,26,7,0,0,0,0,0,0,0,0,0,0,0,0,13500.0,5,1500.0,0,24,60.0,0,0,0,2,2,11,0,0,0.0,0.0,1.0,3,1,674,674,5.185185185185185
11229,1,40,0,0,1,0,0,1,0,0,4,0,0,3,1,20000.0,57,59,59,55,6,1,0,1,1,0,0,0,0,0,0,0,0,6290.0,3,1000.0,0,7,13.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,1,1,180,180,9.538950715421304
11230,0,53,0,0,1,4,2,3,0,0,1,2,0,2,0,8500.0,18,18,18,18,1,0,0,0,0,0,0,0,0,1,0,0,0,5370.0,12,1009.0,0,167,48.0,1,0,0,2,2,24,1,1,610.0,610.0,0.0,2,0,137,139,18.99441340782123
11231,0,25,0,0,0,4,2,3,3,7,0,2,0,0,0,20000.0,42,42,42,40,2,0,0,0,0,0,0,0,0,0,0,0,0,9250.0,3,1100.0,0,60,6.0,1,1,0,1,1,3,0,0,0.0,0.0,0.0,3,1,170,168,6.486486486486486
11232,0,44,0,0,0,3,0,0,1,2,1,2,0,1,0,8000.0,23,23,23,23,3,0,0,0,0,0,0,0,0,1,0,0,1,12450.0,3,3000.0,0,179,276.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,0,1,184,183,1.927710843373494
11233,0,45,0,0,1,3,2,1,3,13,1,0,0,1,0,8000.0,29,29,29,28,7,0,0,0,0,0,0,1,1,0,0,0,0,6299.0,4,700.0,1,36,60.0,0,0,0,2,2,14,0,0,0.0,0.0,0.0,0,1,287,286,5.080171455786632
11234,0,37,0,0,1,0,1,1,0,9,1,2,0,1,1,15000.0,45,45,45,43,4,0,0,0,0,0,0,0,0,0,0,0,0,25271.0,10,6320.0,0,49,60.0,1,0,0,3,2,25,1,1,3120.0,3120.0,0.0,1,0,185,183,5.935657472992759
11235,0,39,0,0,0,1,1,1,0,0,7,1,0,1,0,15000.0,30,30,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,16400.0,6,5999.2,1,136,148.0,0,0,0,2,1,6,0,0,0.0,0.0,0.0,1,1,331,324,5.48780487804878
11236,0,47,0,0,0,0,2,1,2,6,1,2,0,1,0,8000.0,56,58,58,54,4,0,0,0,0,0,0,0,0,1,0,0,0,13500.0,10,1500.0,0,36,156.0,0,0,0,2,2,21,0,0,0.0,0.0,0.0,0,1,167,170,5.925925925925926
11237,0,60,0,0,1,4,2,1,0,18,2,0,0,1,0,10000.0,8,8,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,16350.0,6,1850.0,0,346,72.0,1,0,0,3,3,17,0,0,0.0,0.0,0.0,2,1,674,674,3.669724770642202
11238,0,38,0,0,0,0,0,3,0,6,1,2,0,3,1,8500.0,30,30,30,29,0,0,0,0,0,0,0,0,0,1,0,0,0,3890.0,6,1500.0,0,192,36.0,0,0,0,3,3,25,2,1,1605.95,1630.0,0.0,1,0,331,324,13.110539845758353
11239,0,46,0,0,1,0,1,0,0,4,4,2,0,1,0,11000.0,29,29,29,28,7,1,0,1,1,0,0,1,1,0,0,0,0,6000.0,3,3450.0,1,48,170.0,1,1,0,1,1,3,0,0,0.0,0.0,0.0,0,1,287,286,5.5
11240,0,24,0,0,0,3,0,3,0,2,6,2,0,1,1,18000.0,42,42,42,40,2,1,0,1,1,0,1,0,0,0,0,0,0,25000.0,12,10000.0,0,15,11.0,1,0,0,1,1,12,1,1,2670.0,2670.0,0.0,3,0,170,168,8.639999999999999
11241,0,25,0,0,0,4,2,3,3,3,1,2,0,1,0,16000.0,57,59,59,55,6,1,1,0,1,0,0,0,0,1,0,0,0,11000.0,5,2235.0,0,18,54.0,1,0,0,3,3,14,0,0,0.0,0.0,0.0,3,1,180,180,7.2727272727272725
11242,0,31,0,0,1,4,0,0,0,0,7,0,0,1,1,20000.0,8,8,8,8,1,1,0,1,1,0,0,1,0,0,0,0,0,19990.0,3,20000.0,0,60,18.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,1,1,674,674,3.001500750375188
11243,0,43,0,0,0,4,2,1,0,5,0,0,1,1,0,10000.0,8,8,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,11050.0,6,1950.0,0,207,295.0,1,0,0,4,4,27,1,1,1070.05,1070.05,0.0,0,0,674,674,5.4298642533936645
11244,0,43,0,0,1,0,1,3,0,4,1,2,0,1,0,11000.0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,7980.0,8,900.0,0,204,68.0,1,0,0,3,3,29,0,0,0.0,0.0,0.0,0,1,127,127,11.027568922305765
11245,0,37,0,0,0,3,0,0,2,0,1,1,0,1,1,15000.0,58,60,60,56,4,0,0,0,0,0,1,0,0,0,0,0,0,9130.0,10,1020.0,1,324,30.0,0,0,0,1,1,2,0,0,0.0,0.0,0.0,1,1,181,177,16.42935377875137
11246,1,25,0,0,0,3,0,3,0,3,1,2,0,1,0,15000.0,57,59,59,55,6,0,0,0,0,0,1,0,0,0,0,0,0,11376.0,10,1270.0,0,108,36.0,1,0,0,2,1,6,0,0,0.0,0.0,0.0,3,1,180,180,13.185654008438819
11247,0,59,1,1,0,0,2,1,0,8,8,3,1,5,0,9000.0,19,19,19,19,6,0,0,0,0,0,1,0,0,0,0,0,0,25508.0,6,0.0,0,252,81.93389388228472,1,0,1,2,2,15,0,0,0.0,0.0,0.0,2,1,292,292,2.1169829073231927
11248,1,24,0,0,0,3,0,1,0,0,6,0,0,1,1,20000.0,22,33,22,22,8,1,1,0,1,1,1,0,0,0,0,0,0,8090.0,6,900.0,0,6,36.0,1,0,0,1,1,6,1,1,1540.0,1540.0,0.0,3,0,130,136,14.833127317676144
11249,0,47,0,0,0,0,2,3,0,2,1,4,0,1,1,9000.0,5,5,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,11136.0,6,4000.0,1,36,12.0,1,0,0,2,2,7,0,0,0.0,0.0,0.0,0,1,292,292,4.849137931034483
11250,0,44,0,0,0,3,0,1,0,20,1,2,0,1,0,10000.0,4,4,4,4,3,0,0,0,0,0,0,0,0,1,0,0,0,10000.0,6,3850.0,0,120,120.0,1,0,0,2,2,9,0,0,0.0,0.0,0.0,0,1,215,214,6.0
11251,0,25,0,0,1,3,0,1,0,15,1,0,0,4,0,17000.0,71,72,72,12,9,1,1,0,1,0,0,1,1,0,0,0,0,3614.0,6,500.0,0,12,15.0,0,0,0,2,2,9,0,0,0.0,0.0,0.0,3,1,81,77,28.223574986164913
11252,0,38,0,0,1,0,1,1,0,4,2,2,0,4,1,12000.0,39,39,39,37,4,0,0,0,0,0,0,0,0,0,0,0,0,13000.0,4,5000.0,1,202,192.0,0,0,0,2,2,8,1,1,3635.77,3635.77,0.0,1,0,171,173,3.6923076923076925
11253,0,24,0,0,0,4,2,0,3,0,1,0,0,1,1,15000.0,47,46,46,44,5,0,0,0,0,0,0,0,0,0,0,0,0,15500.0,6,3000.0,0,84,48.0,1,0,0,1,1,6,0,0,0.0,0.0,0.0,3,1,416,415,5.806451612903225
11254,0,45,0,0,1,3,0,1,0,4,2,2,0,1,1,14000.0,26,26,26,26,7,0,0,0,0,0,1,0,0,0,0,0,0,13990.92,10,5000.0,0,240,144.0,1,0,0,2,2,11,0,0,0.0,0.0,0.0,0,1,674,674,10.006489923464647
11255,0,44,0,0,0,0,1,1,0,6,1,2,0,1,0,9000.0,57,59,59,55,6,0,0,0,0,0,0,0,0,0,0,0,0,26164.0,10,3000.0,0,18,42.0,1,0,0,2,2,22,0,0,0.0,0.0,0.0,0,1,180,180,3.4398410029047546
11256,0,29,0,0,0,3,0,1,3,13,0,1,0,1,0,12000.0,34,53,53,13,2,0,0,0,0,1,1,0,0,0,0,0,0,3271.5,5,363.5,1,24,7.0,0,0,0,1,1,2,0,0,0.0,0.0,0.0,3,1,134,55,18.340210912425494
11257,1,32,0,0,1,3,0,3,0,15,1,2,0,1,1,31000.0,34,74,74,33,6,0,0,0,0,1,1,1,1,0,0,0,0,17631.0,6,1959.0,0,60,84.0,1,0,0,2,2,2,0,0,0.0,0.0,0.0,1,1,134,25,10.549600136123873
11258,0,23,0,0,0,4,2,3,3,0,1,0,0,1,1,15000.0,26,26,26,26,7,0,0,0,0,0,1,0,0,0,0,0,0,7200.0,10,800.0,0,264,18.0,1,0,0,2,2,20,1,1,1440.0,1440.0,0.0,3,0,674,674,20.833333333333332
11259,0,64,1,1,0,0,2,0,0,8,8,3,1,5,0,7500.0,37,37,37,35,0,0,0,0,0,0,1,0,0,0,0,0,0,3639.0,3,3650.0,1,192,81.93389388228472,0,0,1,1,1,2,0,0,0.0,0.0,0.0,4,1,235,239,6.183017312448475
11260,0,39,0,0,1,3,0,3,0,1,1,0,0,1,1,22000.0,52,51,51,48,3,1,0,1,1,0,0,0,0,0,0,0,0,10970.0,6,2700.0,1,132,180.0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,1,1,159,159,12.03281677301732
11261,0,23,0,0,0,4,2,4,3,11,4,0,0,1,0,10000.0,36,36,36,34,8,0,0,0,0,0,0,0,0,1,0,0,0,5480.0,6,2500.0,0,110,48.0,0,0,0,1,1,6,0,0,0.0,0.0,0.0,3,1,140,135,10.94890510948905
11262,0,41,0,0,0,4,0,1,3,18,1,0,0,1,0,20000.0,35,35,35,33,6,0,0,0,0,0,1,0,0,0,0,0,0,22792.0,10,3000.2,0,122,60.0,1,0,0,3,3,36,4,1,3769.3625,3780.1,0.0,0,0,97,95,8.775008775008775
11263,0,47,0,0,0,0,2,3,0,6,2,2,0,1,1,17000.0,6,6,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,13598.0,6,3500.0,1,240,228.0,1,0,0,2,2,12,0,0,0.0,0.0,0.0,0,1,331,332,7.501103103397558
11264,0,50,0,0,0,0,2,1,0,0,7,1,0,1,0,9000.0,50,49,49,46,4,0,0,0,0,0,1,0,0,0,0,0,0,4611.0,5,2175.0,1,36,24.0,0,0,0,2,2,15,0,0,0.0,0.0,0.0,0,1,143,141,9.759271307742354
11265,0,38,0,0,0,3,0,1,3,0,1,0,0,1,0,12000.0,40,40,40,38,2,0,0,0,0,0,1,0,0,0,0,0,0,10046.0,4,20000.0,0,111,72.0,1,0,0,4,4,20,0,0,0.0,0.0,0.0,1,1,426,426,4.778021102926538
11266,0,39,0,0,0,0,1,0,3,7,1,0,0,1,0,12000.0,43,43,43,41,9,0,0,0,0,0,1,0,0,0,0,1,0,5799.0,6,650.0,0,114,96.0,1,0,0,2,2,8,0,0,0.0,0.0,0.0,1,1,264,266,12.415933781686498
11267,0,55,0,0,0,4,2,0,3,0,5,0,0,1,0,10000.0,23,23,23,23,3,0,0,0,0,0,0,0,0,0,0,0,0,7745.0,6,6000.0,1,289,12.0,0,0,0,3,2,16,0,0,0.0,0.0,0.0,2,1,184,183,7.746933505487411
11268,0,34,0,0,1,0,1,3,0,3,2,2,0,1,1,15000.0,50,49,49,46,4,0,0,0,0,0,1,0,0,0,0,0,0,5333.0,3,600.0,0,48,144.0,1,0,0,3,3,23,0,0,0.0,0.0,0.0,1,1,143,141,8.438027376711045
11269,0,60,0,1,0,3,2,3,0,2,2,2,0,1,1,22000.0,51,50,50,47,3,0,0,0,0,0,1,0,0,0,0,0,0,18970.0,6,2200.0,0,159,400.0,1,0,0,2,2,8,0,0,0.0,0.0,0.0,2,1,217,213,6.958355297838693
11270,0,25,0,0,0,4,2,3,3,6,4,2,0,1,1,18000.0,24,24,24,24,3,0,0,0,0,0,1,0,0,0,0,0,0,14356.0,3,4000.0,0,96,96.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,3,1,252,249,3.761493452215102
11271,0,35,0,0,0,1,1,0,0,0,1,0,0,1,0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16199.2,6,1800.0,0,107,24.0,1,0,0,1,1,6,0,0,0.0,0.0,0.0,1,1,253,250,3.3334979505160747
11272,0,47,0,0,0,4,2,3,0,0,3,0,0,1,1,16000.0,30,30,30,29,0,0,0,0,0,0,0,0,0,1,0,0,0,17800.0,10,2000.0,1,168,96.0,1,0,0,2,1,18,0,0,0.0,0.0,0.0,0,1,331,324,8.98876404494382
11273,0,37,0,0,0,3,0,0,2,13,1,0,0,1,3,10000.0,56,58,58,54,4,0,0,0,0,0,0,0,0,1,0,0,0,20000.0,12,13203.0,0,162,106.0,0,0,0,4,4,40,1,1,1270.0,1270.0,0.0,1,0,167,170,6.0
11274,0,41,0,0,0,4,2,1,0,6,1,2,0,1,0,8500.0,8,8,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0,5690.0,6,2000.0,0,204,12.0,1,0,0,2,2,19,1,1,789.23,789.23,0.0,0,0,674,674,8.963093145869946
11275,1,30,0,0,0,3,0,1,2,5,1,0,0,1,0,15000.0,29,29,29,28,7,0,0,0,0,0,0,0,0,0,0,0,0,18000.0,12,10000.0,0,20,84.0,1,0,0,1,1,4,1,1,1980.0,1980.0,0.0,3,0,287,286,10.0
11276,0,29,0,0,0,3,0,1,0,0,1,0,0,6,1,15000.0,45,45,45,43,4,0,0,0,0,0,1,0,0,0,0,0,0,23000.0,6,3000.0,0,60,12.0,1,0,0,2,2,12,1,1,1119.27,1119.27,0.0,3,0,185,183,3.9130434782608696
11277,0,64,1,1,0,0,2,1,0,8,8,3,1,5,0,12000.0,51,50,50,47,3,0,0,0,0,0,1,0,0,0,0,0,0,25480.0,10,3000.0,1,72,81.93389388228472,1,0,1,4,3,40,1,1,2261.19,2261.19,0.0,4,0,217,213,4.7095761381475665
11278,0,37,0,0,0,3,0,0,2,6,1,2,0,1,0,13000.0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5222.0,4,1000.0,0,48,180.0,1,1,0,1,1,4,1,1,1470.0,1470.0,0.0,1,0,202,203,9.95787054768288
11279,0,58,0,1,0,3,2,3,4,0,2,0,0,1,2,30000.0,17,17,17,17,3,0,0,0,0,0,1,0,0,0,0,0,0,12490.0,12,1500.0,0,204,300.0,1,0,0,1,1,9,0,0,0.0,0.0,0.0,2,1,206,202,28.823058446757408
